"ИД";"ЧЛВК_ИД";"ПРИЗНАК";"СОСТОЯНИЕ";"НАЧАЛО";"КОНЕЦ";"ПЛАН_ИД";"ГРУППА";"П_ПРКОК_ИД";"ВИД_ОБУЧ_ИД";"ПРИМЕЧАНИЕ";"КТО_СОЗДАЛ";"КОГДА_СОЗДАЛ";"КТО_ИЗМЕНИЛ";"КОГДА_ИЗМЕНИЛ";"КОНЕЦ_ПО_ПРИКАЗУ";"ВМЕСТО";"В_СВЯЗИ_С";"ТЕКСТ"
94155;130105;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;3099;"3539";238610;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;116886;
94156;130110;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;3099;"3539";238610;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;116887;
94157;130131;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;3099;"3539";238610;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;116888;
94158;130114;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;3099;"3539";238610;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;116889;
94393;137119;обучен;отменен;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;3097;"1538";238764;1; # отменен ПП 242423, Уч_ид 102319;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;102319;
94341;119233;обучен;утвержден;2005-09-01 00:00:00.000;2006-06-29 00:00:00.000;3102;"6539";238630;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;110151;
120685;142284;обучен;отменен;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3870;"1508";281921;1; # отменен ПП 283530, Уч_ид 124696;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;124696;
120688;142285;обучен;отменен;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3870;"1508";281921;1; # отменен ПП 283530, Уч_ид 124697;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;124697;
120691;142110;обучен;отменен;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3870;"1508";281921;1; # отменен ПП 283530, Уч_ид 124651;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;124651;
120694;142287;обучен;отменен;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3870;"1508";281921;1; # отменен ПП 283530, Уч_ид 124719;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;124719;
120697;142112;обучен;отменен;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3870;"1508";281921;1; # отменен ПП 283530, Уч_ид 124686;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;124686;
120704;142239;обучен;отменен;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3870;"1508";281921;1; # отменен ПП 283530, Уч_ид 124675;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;124675;
120707;142222;обучен;отменен;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3870;"1508";281921;1; # отменен ПП 283530, Уч_ид 124656;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;124656;
120710;142263;обучен;отменен;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3870;"1508";281921;1; # отменен ПП 283530, Уч_ид 124703;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;124703;
120713;142266;обучен;отменен;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3870;"1508";281921;1; # отменен ПП 283530, Уч_ид 124704;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;124704;
120716;142279;обучен;отменен;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3870;"1508";281921;1; # отменен ПП 283530, Уч_ид 124707;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;124707;
120720;142242;обучен;отменен;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3870;"1508";281921;1; # отменен ПП 283530, Уч_ид 124660;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;124660;
111647;126441;академ;утвержден;2006-04-24 00:00:00.000;2006-08-31 00:00:00.000;3100;"4538";278136;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;123094;
80352;120158;обучен;утвержден;2004-12-01 00:00:00.000;2005-08-31 00:00:00.000;2358;"5111";216167;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;93533;
119510;141153;обучен;отменен;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1100";280640;1; # отменен ПП 282208, Уч_ид 121448;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;121448;
122059;126619;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3716;"3102";282484;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138521;
119533;136723;обучен;отменен;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1100";280687;1; # отменен ПП 282208, Уч_ид 121446;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;121446;
121363;142186;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138855;
121364;142292;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138857;
121365;142158;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138861;
121366;142211;обучен;утвержден;2006-09-01 00:00:00.000;2007-04-04 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;132064;
121367;142213;обучен;утвержден;2006-09-01 00:00:00.000;2007-04-04 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;132065;
121368;142216;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138869;
121369;142189;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138870;
121370;142191;обучен;утвержден;2006-09-01 00:00:00.000;2007-01-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;129400;
121371;142293;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138859;
121372;142161;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138864;
121373;142199;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138858;
121374;142201;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138860;
121375;142409;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138865;
121376;142214;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138867;
121377;142414;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138866;
121378;142420;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138874;
121379;142204;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138862;
121380;140598;обучен;утвержден;2006-09-01 00:00:00.000;2007-01-11 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;129017;
121381;140549;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138863;
121382;140881;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138871;
121383;140962;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138872;
121384;140576;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1101";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138873;
121385;142182;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3711;"1102";282203;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138876;
119642;141378;обучен;отменен;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3793;"1538";280845;1; # отменен ПП 283619, Уч_ид 124857;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;124857;
119694;141469;обучен;отменен;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3732;"1120";280963;1; # отменен ПП 282209, Уч_ид 121473;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;121473;
77425;120861;обучен;утвержден;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2143;"2100";203982;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;91528;
77208;135740;обучен;утвержден;2004-09-01 00:00:00.000;2005-07-06 00:00:00.000;2365;"2895";203279;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;90685;
77209;118717;обучен;утвержден;2004-09-01 00:00:00.000;2005-01-25 00:00:00.000;2156;"3120";201769;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;80645;
77300;135800;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2728;"3104";203611;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92145;
77327;126515;обучен;утвержден;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2143;"2103";201769;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;91605;
77332;120450;обучен;утвержден;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2145;"4100";201769;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;94901;
77335;130142;академ;утвержден;2004-09-01 00:00:00.000;2005-02-06 00:00:00.000;1952;"1508";203742;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-01-31 00:00:00.000;;80699;
77336;135817;обучен;утвержден;2004-09-01 00:00:00.000;2004-10-13 00:00:00.000;2233;"1538";203744;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;79210;
77371;120230;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2145;"4103";203466;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;94956;
77372;120185;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2145;"4103";203466;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;94957;
77373;129467;обучен;утвержден;2004-09-01 00:00:00.000;2005-01-31 00:00:00.000;2154;"1120";203466;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;81559;
77375;121094;обучен;утвержден;2004-09-01 00:00:00.000;2005-06-13 00:00:00.000;2144;"3102";203466;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;;
77376;135820;обучен;утвержден;2004-09-15 00:00:00.000;2005-08-31 00:00:00.000;2143;"2101";203798;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;91569;
80383;125684;академ;утвержден;2004-12-08 00:00:00.000;2005-08-31 00:00:00.000;2144;"3103";216180;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;102502;
79769;121912;обучен;утвержден;2004-09-01 00:00:00.000;2005-01-24 00:00:00.000;2144;"3103";213073;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;80641;
73472;121817;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2358;"5111";201715;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;93540;
73473;119332;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2358;"5111";201715;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;93537;
75102;120222;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76051;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76051;
80353;135295;обучен;утвержден;2004-12-01 00:00:00.000;2005-08-31 00:00:00.000;2358;"5111";216167;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;93534;
80354;135296;обучен;утвержден;2004-12-01 00:00:00.000;2005-08-31 00:00:00.000;2358;"5111";216167;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;93535;
75103;119177;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76052;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76052;
75104;120225;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76054;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76054;
75105;119892;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76055;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76055;
75106;119218;обучен;утвержден;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;93460;
75107;119237;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76059;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76059;
75108;119253;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76060;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76060;
75109;119267;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76061;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76061;
79771;135317;отчисл;утвержден;2004-11-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1101";213076;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;9999-09-09 00:00:00.000;;102085;
75110;119316;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76062;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76062;
75111;119360;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76064;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76064;
75112;117996;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76066;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76066;
75113;119399;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76067;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76067;
75114;119413;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76068;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76068;
75115;119460;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76071;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76071;
75116;119463;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76072;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76072;
75117;119493;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76073;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76073;
75118;119497;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76074;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76074;
75119;118087;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76075;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76075;
75120;118697;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2161;"5101";202320;1; # отменен ПП 202771, Уч_ид 76076;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76076;
75122;119159;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2160;"5102";202321;1; # отменен ПП 202792, Уч_ид 76078;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76078;
75123;120228;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2160;"5102";202321;1; # отменен ПП 202792, Уч_ид 76081;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76081;
75125;118843;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2160;"5102";202321;1; # отменен ПП 202792, Уч_ид 76083;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76083;
75126;116657;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2160;"5102";202321;1; # отменен ПП 202792, Уч_ид 76084;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76084;
75129;119352;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2160;"5102";202321;1; # отменен ПП 202792, Уч_ид 76090;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76090;
75130;120197;обучен;отменен;2004-09-02 00:00:00.000;2005-08-31 00:00:00.000;2160;"5102";202321;1; # отменен ПП 202792, Уч_ид 76093;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;76093;
73389;119435;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2357;"5110";201715;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;93531;
71768;134164;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2154;"1120";201356;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;91260;
73403;119169;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2357;"5110";201715;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;93528;
73409;119339;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2357;"5110";201715;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;93529;
73421;119395;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2358;"5111";201715;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;93541;
73427;119437;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2358;"5111";201715;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;93542;
74760;131977;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2365;"2895";202296;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92704;
74761;131990;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2365;"2895";202296;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;92705;
93761;134621;обучен;отменен;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;2837;"1100";238420;1; # отменен ПП 240340, Уч_ид 101045;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;101045;
